sim_time,"(m,n)","(r,s)",fail_rate,repair_rate,iteration,mttf,mttr,ff,fr,elapsed_time
10,"(10, 10)","(3, 3)",2,20,7,2.5092499999999998,4.4355,1.953,3.599,0.003
10,"(10, 10)","(3, 3)",2,20,8,1.9782343750000002,4.10628125,2.368,3.291,0.016
10,"(10, 10)","(3, 3)",2,20,9,2.199640625,5.074203125,1.6,2.408,0.0
10,"(10, 10)","(5, 5)",1,1,0,0.0,0.0,No Failure,No Repair,0.013
10,"(10, 10)","(5, 5)",1,1,1,0.0,0.0,No Failure,No Repair,0.015
10,"(10, 10)","(5, 5)",1,1,2,0.0,0.0,No Failure,No Repair,0.01
10,"(10, 10)","(5, 5)",1,1,3,0.0,0.0,No Failure,No Repair,0.014
10,"(10, 10)","(5, 5)",1,1,4,0.0,0.0,No Failure,No Repair,0.026
10,"(10, 10)","(5, 5)",1,1,5,0.0,0.0,No Failure,No Repair,0.01
10,"(10, 10)","(5, 5)",1,1,6,0.0,0.0,No Failure,No Repair,0.016
10,"(10, 10)","(5, 5)",1,1,7,0.0,0.0,No Failure,No Repair,0.012
10,"(10, 10)","(5, 5)",1,1,8,0.0,0.0,No Failure,No Repair,0.012
10,"(10, 10)","(5, 5)",1,1,9,0.0,0.0,No Failure,No Repair,0.006
10,"(10, 10)","(5, 5)",1,2.5,0,0.016,0.7182777777777778,7.238,7.384,0.02
10,"(10, 10)","(5, 5)",1,2.5,1,0.0,0.0,No Failure,No Repair,0.003
10,"(10, 10)","(5, 5)",1,2.5,2,0.0041111111111111105,0.29027777777777775,5.225,5.299,0.016
10,"(10, 10)","(5, 5)",1,2.5,3,0.0,0.0,No Failure,No Repair,0.013
10,"(10, 10)","(5, 5)",1,2.5,4,0.0,0.0,No Failure,No Repair,0.018
10,"(10, 10)","(5, 5)",1,2.5,5,0.013388888888888888,0.725,4.315,4.418,0.012
10,"(10, 10)","(5, 5)",1,2.5,6,0.027388888888888893,0.6628055555555556,2.623,2.648,0.016
10,"(10, 10)","(5, 5)",1,2.5,7,0.0,0.0,No Failure,No Repair,0.009
10,"(10, 10)","(5, 5)",1,2.5,8,0.00019444444444444446,0.08586111111111111,3.091,3.098,0.009
10,"(10, 10)","(5, 5)",1,2.5,9,0.0,0.0,No Failure,No Repair,0.0
10,"(10, 10)","(5, 5)",1,5,0,0.04441666666666666,1.4599166666666668,3.478,3.583,0.02
10,"(10, 10)","(5, 5)",1,5,1,0.07277777777777777,2.1565,5.911,5.977,0.003
10,"(10, 10)","(5, 5)",1,5,2,0.021638888888888888,0.5149722222222222,4.636,4.923,0.011
10,"(10, 10)","(5, 5)",1,5,3,0.18941666666666668,3.7407222222222223,5.345,5.615,0.007
10,"(10, 10)","(5, 5)",1,5,4,0.008916666666666666,0.40977777777777774,5.39,5.55,0.009
10,"(10, 10)","(5, 5)",1,5,5,0.10841666666666668,2.4792500000000004,4.809,5.339,0.0
10,"(10, 10)","(5, 5)",1,5,6,0.005222222222222222,0.9171666666666667,2.606,2.634,0.017
10,"(10, 10)","(5, 5)",1,5,7,0.03197222222222222,2.420166666666667,2.93,2.983,0.002
10,"(10, 10)","(5, 5)",1,5,8,0.05347222222222222,1.3275555555555556,3.418,3.559,0.014
10,"(10, 10)","(5, 5)",1,5,9,0.06108333333333333,1.633972222222222,3.484,3.634,0.008
10,"(10, 10)","(5, 5)",1,10,0,0.3670833333333333,3.7990000000000004,1.977,2.176,0.007
10,"(10, 10)","(5, 5)",1,10,1,0.2640555555555555,5.22561111111111,1.619,1.734,0.006
10,"(10, 10)","(5, 5)",1,10,2,0.2353333333333333,2.1042499999999995,2.596,3.23,0.007
10,"(10, 10)","(5, 5)",1,10,3,0.37311111111111106,1.8554722222222222,2.13,2.446,0.007
10,"(10, 10)","(5, 5)",1,10,4,0.48980555555555555,4.822222222222222,5.182,5.395,0.0
10,"(10, 10)","(5, 5)",1,10,5,0.3273333333333334,2.8684166666666666,5.261,5.345,0.01
10,"(10, 10)","(5, 5)",1,10,6,0.13499999999999998,2.192722222222222,3.671,4.013,0.0
10,"(10, 10)","(5, 5)",1,10,7,0.670722222222222,2.708527777777778,3.669,3.916,0.016
10,"(10, 10)","(5, 5)",1,10,8,0.596861111111111,3.829583333333334,3.78,3.924,0.0
10,"(10, 10)","(5, 5)",1,10,9,0.1992222222222222,3.272916666666666,3.766,3.878,0.018
10,"(10, 10)","(5, 5)",2,20,0,0.15647222222222223,1.4325,6.79,6.955,0.005
10,"(10, 10)","(5, 5)",2,20,1,0.04591666666666667,1.2095,7.688,8.093,0.007
10,"(10, 10)","(5, 5)",2,20,2,0.6586944444444445,4.4711944444444445,5.023,7.246,0.005
10,"(10, 10)","(5, 5)",2,20,3,0.0,0.0,No Failure,No Repair,0.005
10,"(10, 10)","(5, 5)",2,20,4,0.18358333333333332,2.2185833333333336,3.012,3.437,0.007
10,"(10, 10)","(5, 5)",2,20,5,0.17930555555555555,4.338694444444445,7.359,7.605,0.001
10,"(10, 10)","(5, 5)",2,20,6,0.24725,2.4976388888888885,6.611,7.579,0.0
10,"(10, 10)","(5, 5)",2,20,7,0.543138888888889,3.5957500000000002,6.46,6.972,0.013
10,"(10, 10)","(5, 5)",2,20,8,0.4105277777777777,3.276888888888889,5.062,7.82,0.0
10,"(10, 10)","(5, 5)",2,20,9,0.04847222222222222,0.7540277777777776,6.875,8.047,0.016
10,"(10, 10)","(10, 10)",1,1,0,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,1,1,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,1,2,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,1,3,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,1,4,0.0,0.0,No Failure,No Repair,0.003
10,"(10, 10)","(10, 10)",1,1,5,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,1,6,0.0,0.0,No Failure,No Repair,0.003
10,"(10, 10)","(10, 10)",1,1,7,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,1,8,0.0,0.0,No Failure,No Repair,0.003
10,"(10, 10)","(10, 10)",1,1,9,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,2.5,0,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,2.5,1,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,2.5,2,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,2.5,3,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,2.5,4,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,2.5,5,0.0,0.0,No Failure,No Repair,0.0
10,"(10, 10)","(10, 10)",1,2.5,6,0.0,0.0,No Failure,No Repair,0.0
10,"(10, 10)","(10, 10)",1,2.5,7,0.0,0.0,No Failure,No Repair,0.006
10,"(10, 10)","(10, 10)",1,2.5,8,0.0,0.0,No Failure,No Repair,0.003
10,"(10, 10)","(10, 10)",1,2.5,9,0.0,0.0,No Failure,No Repair,0.0
10,"(10, 10)","(10, 10)",1,5,0,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,5,1,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,5,2,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,5,3,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,5,4,0.0,0.0,No Failure,No Repair,0.0
10,"(10, 10)","(10, 10)",1,5,5,0.0,0.0,No Failure,No Repair,0.005
10,"(10, 10)","(10, 10)",1,5,6,0.0,0.0,No Failure,No Repair,0.003
10,"(10, 10)","(10, 10)",1,5,7,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,5,8,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,5,9,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,10,0,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,10,1,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,10,2,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,10,3,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,10,4,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",1,10,5,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,10,6,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,10,7,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,10,8,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",1,10,9,0.0,0.0,No Failure,No Repair,0.0
10,"(10, 10)","(10, 10)",2,20,0,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",2,20,1,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",2,20,2,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",2,20,3,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",2,20,4,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",2,20,5,0.0,0.0,No Failure,No Repair,0.002
10,"(10, 10)","(10, 10)",2,20,6,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",2,20,7,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",2,20,8,0.0,0.0,No Failure,No Repair,0.001
10,"(10, 10)","(10, 10)",2,20,9,0.0,0.0,No Failure,No Repair,0.001
10,"(50, 50)","(2, 2)",1,1,0,0.2571386922115785,3.260049562682216,0.14,0.175,0.271
10,"(50, 50)","(2, 2)",1,1,1,0.24340816326530612,3.1980179092044985,0.185,0.218,0.204
10,"(50, 50)","(2, 2)",1,1,2,0.2533240316534777,3.222476884631403,0.182,0.271,0.264
10,"(50, 50)","(2, 2)",1,1,3,0.2486334860474802,3.269728862973761,0.237,0.291,0.15
10,"(50, 50)","(2, 2)",1,1,4,0.25471636817992505,3.2906172428154936,0.158,0.295,0.137
10,"(50, 50)","(2, 2)",1,1,5,0.25927280299875055,3.204123281965847,0.166,0.26,0.154
10,"(50, 50)","(2, 2)",1,1,6,0.26395543523531867,3.3218800499791756,0.157,0.161,0.148
10,"(50, 50)","(2, 2)",1,1,7,0.24921532694710535,3.363273635985006,0.251,0.279,0.238
10,"(50, 50)","(2, 2)",1,1,8,0.2619362765514369,3.301578508954602,0.054,0.237,0.154
10,"(50, 50)","(2, 2)",1,1,9,0.2490483132028321,3.1560991253644315,0.098,0.12,0.201
10,"(50, 50)","(2, 2)",1,2.5,0,0.69514618908788,2.152783840066639,0.171,0.186,0.114
10,"(50, 50)","(2, 2)",1,2.5,1,0.7161295293627655,2.2005539358600585,0.229,0.323,0.126
10,"(50, 50)","(2, 2)",1,2.5,2,0.7185160349854227,2.1684548104956263,0.15,0.286,0.149
10,"(50, 50)","(2, 2)",1,2.5,3,0.7148254893794252,2.2237463556851313,0.117,0.222,0.17
10,"(50, 50)","(2, 2)",1,2.5,4,0.6877451062057476,2.103229904206581,0.094,0.201,0.125
10,"(50, 50)","(2, 2)",1,2.5,5,0.6937696793002915,2.1697667638483966,0.143,0.345,0.113
10,"(50, 50)","(2, 2)",1,2.5,6,0.6962344856309871,2.201002082465639,0.1,0.243,0.169
10,"(50, 50)","(2, 2)",1,2.5,7,0.7011649312786339,2.090494377342774,0.143,0.304,0.156
10,"(50, 50)","(2, 2)",1,2.5,8,0.7115876718034152,2.0370866305705957,0.135,0.299,0.113
10,"(50, 50)","(2, 2)",1,2.5,9,0.7063885880882965,2.1422632236568093,0.162,0.254,0.141
10,"(50, 50)","(2, 2)",1,5,0,1.4980062473969178,1.7848238234069138,0.159,0.364,0.122
10,"(50, 50)","(2, 2)",1,5,1,1.4469333610995418,1.7916638900458142,0.102,0.346,0.094
10,"(50, 50)","(2, 2)",1,5,2,1.4384748021657643,1.7990104123281965,0.201,0.344,0.094
10,"(50, 50)","(2, 2)",1,5,3,1.4638658892128278,1.8162311536859645,0.114,0.405,0.092
10,"(50, 50)","(2, 2)",1,5,4,1.5052886297376094,1.7354714702207414,0.186,0.355,0.094
10,"(50, 50)","(2, 2)",1,5,5,1.4546718034152437,1.7685127030404,0.086,0.448,0.109
10,"(50, 50)","(2, 2)",1,5,6,1.464704706372345,1.7689829237817574,0.134,0.166,0.109
10,"(50, 50)","(2, 2)",1,5,7,1.4250587255310287,1.7473519366930446,0.152,0.396,0.196
10,"(50, 50)","(2, 2)",1,5,8,1.4436830487296959,1.8106597251145358,0.153,0.161,0.107
10,"(50, 50)","(2, 2)",1,5,9,1.537310703873386,1.695256976259892,0.096,0.259,0.141
10,"(50, 50)","(2, 2)",1,10,0,3.14872511453561,1.772122032486464,0.181,0.245,0.144
10,"(50, 50)","(2, 2)",1,10,1,3.0633240316534773,1.6723590170762181,0.128,0.405,0.115
10,"(50, 50)","(2, 2)",1,10,2,3.0875689296126616,1.7225231153685965,0.149,0.262,0.125
10,"(50, 50)","(2, 2)",1,10,3,3.0809575177009574,1.662700541441066,0.133,0.311,0.188
10,"(50, 50)","(2, 2)",1,10,4,3.090844231570179,1.5912827988338192,0.178,0.338,0.098
10,"(50, 50)","(2, 2)",1,10,5,3.167737609329446,1.7104014993752603,0.159,0.237,0.141
10,"(50, 50)","(2, 2)",1,10,6,3.1321803415243648,1.6626718034152437,0.176,0.296,0.109
10,"(50, 50)","(2, 2)",1,10,7,3.127551853394419,1.6963436068304873,0.109,0.365,0.094
10,"(50, 50)","(2, 2)",1,10,8,3.1809279466888793,1.7321182840483131,0.23,0.39,0.145
10,"(50, 50)","(2, 2)",1,10,9,3.106962515618492,1.6426688879633484,0.09,0.363,0.08
10,"(50, 50)","(2, 2)",2,20,0,6.202812161599334,4.055949604331529,0.267,1.201,0.154
10,"(50, 50)","(2, 2)",2,20,1,6.191216576426489,3.9294660558100794,0.399,0.694,0.156
10,"(50, 50)","(2, 2)",2,20,2,6.244373177842565,4.094354019158684,0.288,0.849,0.13
10,"(50, 50)","(2, 2)",2,20,3,6.147283215326947,3.9711674302374016,0.267,0.824,0.109
10,"(50, 50)","(2, 2)",2,20,4,6.196065805914203,4.008260308204915,0.269,0.73,0.063
10,"(50, 50)","(2, 2)",2,20,5,6.016779258642233,3.9561303623490214,0.217,0.932,0.141
10,"(50, 50)","(2, 2)",2,20,6,6.332317367763432,3.872461474385673,0.295,0.812,0.098
10,"(50, 50)","(2, 2)",2,20,7,6.201745106205748,3.949968346522282,0.289,0.699,0.272
10,"(50, 50)","(2, 2)",2,20,8,6.417409829237818,3.879361516034986,0.23,0.791,0.214
10,"(50, 50)","(2, 2)",2,20,9,5.920240316534777,3.8735364431486885,0.345,0.398,0.176
10,"(50, 50)","(3, 3)",1,1,0,0.022528645833333336,0.8271393229166666,0.812,1.013,0.309
10,"(50, 50)","(3, 3)",1,1,1,0.018580729166666664,0.8095646701388889,0.852,0.949,0.21
10,"(50, 50)","(3, 3)",1,1,2,0.01475390625,0.7287790798611111,0.781,1.031,0.354
10,"(50, 50)","(3, 3)",1,1,3,0.01899565972222222,0.8788710937499999,0.573,0.602,0.337
10,"(50, 50)","(3, 3)",1,1,4,0.01779947916666667,0.7468446180555556,0.775,0.89,0.298
10,"(50, 50)","(3, 3)",1,1,5,0.015593315972222223,0.6894040798611112,0.846,0.909,0.222
10,"(50, 50)","(3, 3)",1,1,6,0.019225260416666667,0.8417217881944444,1.108,1.136,0.307
10,"(50, 50)","(3, 3)",1,1,7,0.016889322916666664,0.8197513020833334,0.855,0.961,0.398
10,"(50, 50)","(3, 3)",1,1,8,0.021227430555555555,0.7676640625,0.482,0.483,0.215
10,"(50, 50)","(3, 3)",1,1,9,0.01730078125,0.7807877604166666,0.571,0.611,0.378
10,"(50, 50)","(3, 3)",1,2.5,0,0.2018671875,3.1048593749999998,0.552,0.858,0.176
10,"(50, 50)","(3, 3)",1,2.5,1,0.22928125,3.0550451388888886,0.398,0.474,0.336
10,"(50, 50)","(3, 3)",1,2.5,2,0.20614366319444447,3.101736545138889,0.6,0.877,0.279
10,"(50, 50)","(3, 3)",1,2.5,3,0.22084765625,3.035895833333333,0.685,0.707,0.222
10,"(50, 50)","(3, 3)",1,2.5,4,0.21235243055555555,3.083680555555555,0.945,1.029,0.246
10,"(50, 50)","(3, 3)",1,2.5,5,0.21886197916666666,3.120173177083333,0.601,0.623,0.219
10,"(50, 50)","(3, 3)",1,2.5,6,0.20889887152777778,2.8786080729166668,0.665,0.71,0.169
10,"(50, 50)","(3, 3)",1,2.5,7,0.19150390625000002,2.922911024305556,0.696,0.71,0.2
10,"(50, 50)","(3, 3)",1,2.5,8,0.21582899305555558,3.1449691840277776,0.471,0.558,0.156
10,"(50, 50)","(3, 3)",1,2.5,9,0.21618142361111112,3.1526167534722225,0.354,0.369,0.154
10,"(50, 50)","(3, 3)",1,5,0,0.5801783854166668,2.960451388888889,0.606,0.864,0.125
10,"(50, 50)","(3, 3)",1,5,1,0.5674713541666666,2.8861697048611115,0.532,0.892,0.172
10,"(50, 50)","(3, 3)",1,5,2,0.5607786458333334,2.7578645833333337,0.574,1.007,0.189
10,"(50, 50)","(3, 3)",1,5,3,0.5989327256944444,2.8279427083333335,0.615,0.766,0.125
10,"(50, 50)","(3, 3)",1,5,4,0.5494197048611111,2.8614700520833334,0.66,0.716,0.141
10,"(50, 50)","(3, 3)",1,5,5,0.5285512152777778,2.8731584201388887,0.545,0.606,0.137
10,"(50, 50)","(3, 3)",1,5,6,0.5487699652777778,3.040603298611111,0.353,0.491,0.119
10,"(50, 50)","(3, 3)",1,5,7,0.5898927951388889,2.8628385416666666,0.58,0.845,0.156
10,"(50, 50)","(3, 3)",1,5,8,0.6055646701388889,2.972157552083333,0.709,0.791,0.203
10,"(50, 50)","(3, 3)",1,5,9,0.5830885416666667,3.015488715277778,0.568,0.605,0.215
10,"(50, 50)","(3, 3)",1,10,0,1.2318190104166666,2.291681423611111,0.581,0.85,0.112
10,"(50, 50)","(3, 3)",1,10,1,1.2312916666666667,2.3330733506944443,0.633,0.651,0.142
10,"(50, 50)","(3, 3)",1,10,2,1.2526996527777776,2.24897265625,0.53,0.791,0.197
10,"(50, 50)","(3, 3)",1,10,3,1.2683389756944445,2.285999131944444,0.623,0.748,0.172
10,"(50, 50)","(3, 3)",1,10,4,1.2480638020833332,2.2500503472222224,0.614,1.001,0.222
10,"(50, 50)","(3, 3)",1,10,5,1.2382352430555554,2.11035546875,0.468,0.678,0.203
10,"(50, 50)","(3, 3)",1,10,6,1.260486111111111,2.2093250868055554,0.565,0.986,0.196
10,"(50, 50)","(3, 3)",1,10,7,1.2733263888888888,2.3299960937499997,0.564,0.954,0.109
10,"(50, 50)","(3, 3)",1,10,8,1.2301024305555555,2.261892361111111,0.569,0.984,0.156
10,"(50, 50)","(3, 3)",1,10,9,1.25545703125,2.3876215277777777,0.33,0.773,0.109
10,"(50, 50)","(3, 3)",2,20,0,2.479534722222222,4.7455407986111116,0.841,2.159,0.206
10,"(50, 50)","(3, 3)",2,20,1,2.5402808159722223,4.725881944444445,1.03,1.112,0.094
10,"(50, 50)","(3, 3)",2,20,2,2.3987400173611113,4.8145386284722225,1.197,1.655,0.094
10,"(50, 50)","(3, 3)",2,20,3,2.29203515625,4.822966145833334,1.131,1.197,0.094
10,"(50, 50)","(3, 3)",2,20,4,2.3454227430555554,4.689207465277779,1.383,1.594,0.086
10,"(50, 50)","(3, 3)",2,20,5,2.387135850694444,5.086539062499999,0.96,1.658,0.1
10,"(50, 50)","(3, 3)",2,20,6,2.3538311631944446,4.56178515625,0.784,1.47,0.172
10,"(50, 50)","(3, 3)",2,20,7,2.366493489583333,5.100280381944445,0.998,1.381,0.141
10,"(50, 50)","(3, 3)",2,20,8,2.3852690972222224,4.816370659722223,1.196,2.054,0.151
10,"(50, 50)","(3, 3)",2,20,9,2.3636345486111114,4.8373437500000005,1.092,1.42,0.117
10,"(50, 50)","(5, 5)",1,1,0,0.0,0.0,No Failure,No Repair,0.423
10,"(50, 50)","(5, 5)",1,1,1,0.0,0.0,No Failure,No Repair,0.621
10,"(50, 50)","(5, 5)",1,1,2,0.0,0.0,No Failure,No Repair,0.41
10,"(50, 50)","(5, 5)",1,1,3,0.0,0.0,No Failure,No Repair,0.626
10,"(50, 50)","(5, 5)",1,1,4,0.0,0.0,No Failure,No Repair,0.404
10,"(50, 50)","(5, 5)",1,1,5,0.0,0.0,No Failure,No Repair,0.438
10,"(50, 50)","(5, 5)",1,1,6,0.0,0.0,No Failure,No Repair,0.423
10,"(50, 50)","(5, 5)",1,1,7,0.0,0.0,No Failure,No Repair,0.593
10,"(50, 50)","(5, 5)",1,1,8,0.0,0.0,No Failure,No Repair,0.609
10,"(50, 50)","(5, 5)",1,1,9,0.0,0.0,No Failure,No Repair,0.532
10,"(50, 50)","(5, 5)",1,2.5,0,0.0008861058601134214,0.0391961247637051,1.834,2.093,0.275
10,"(50, 50)","(5, 5)",1,2.5,1,0.0012967863894139885,0.09224196597353498,2.245,2.373,0.371
10,"(50, 50)","(5, 5)",1,2.5,2,0.0007542533081285445,0.05252457466918714,3.078,3.211,0.267
10,"(50, 50)","(5, 5)",1,2.5,3,0.0031644612476370514,0.17825189035916827,2.839,2.864,0.469
10,"(50, 50)","(5, 5)",1,2.5,4,0.0005505671077504726,0.044645085066162576,4.226,4.275,0.274
10,"(50, 50)","(5, 5)",1,2.5,5,0.0012155009451795841,0.08752882797731568,3.048,3.244,0.273
10,"(50, 50)","(5, 5)",1,2.5,6,0.0019673913043478258,0.07904395085066163,2.166,2.325,0.267
10,"(50, 50)","(5, 5)",1,2.5,7,0.0005014177693761815,0.038018903591682425,2.945,2.995,0.266
10,"(50, 50)","(5, 5)",1,2.5,8,0.0027736294896030245,0.16581758034026464,1.86,1.888,0.486
10,"(50, 50)","(5, 5)",1,2.5,9,0.0013879962192816632,0.11015500945179584,2.451,2.565,0.286
10,"(50, 50)","(5, 5)",1,5,0,0.041181947069943284,1.0666786389413987,1.597,1.714,0.211
10,"(50, 50)","(5, 5)",1,5,1,0.055922495274102084,1.5438615311909263,1.573,1.604,0.311
10,"(50, 50)","(5, 5)",1,5,2,0.04865737240075615,1.412211247637051,2.251,2.31,0.392
10,"(50, 50)","(5, 5)",1,5,3,0.04222306238185255,1.0998052930056712,1.563,1.565,0.401
10,"(50, 50)","(5, 5)",1,5,4,0.0558062381852552,1.6324508506616258,1.676,1.733,0.362
10,"(50, 50)","(5, 5)",1,5,5,0.06682183364839318,1.6560463137996222,1.907,2.115,0.206
10,"(50, 50)","(5, 5)",1,5,6,0.04831474480151229,1.2435411153119094,1.546,1.722,0.203
10,"(50, 50)","(5, 5)",1,5,7,0.05607088846880908,1.606149338374291,1.721,1.739,0.201
10,"(50, 50)","(5, 5)",1,5,8,0.05884924385633271,1.565881379962193,1.829,1.887,0.377
10,"(50, 50)","(5, 5)",1,5,9,0.055082703213610584,1.6904371455576561,1.959,2.009,0.203
10,"(50, 50)","(5, 5)",1,10,0,0.3341942344045368,3.7064579395085064,1.116,1.554,0.216
10,"(50, 50)","(5, 5)",1,10,1,0.32973440453686204,3.3405997164461243,1.662,2.111,0.319
10,"(50, 50)","(5, 5)",1,10,2,0.2974210775047259,3.255219754253308,1.544,1.642,0.301
10,"(50, 50)","(5, 5)",1,10,3,0.31995037807183363,3.5761838374291113,1.419,1.743,0.168
10,"(50, 50)","(5, 5)",1,10,4,0.34045652173913044,3.491363894139887,1.743,1.894,0.172
10,"(50, 50)","(5, 5)",1,10,5,0.33027504725897927,3.630545368620038,1.66,1.759,0.178
10,"(50, 50)","(5, 5)",1,10,6,0.33168289224952735,3.4511157844990548,1.28,1.434,0.211
10,"(50, 50)","(5, 5)",1,10,7,0.3192079395085067,3.565256616257089,1.32,1.679,0.156
10,"(50, 50)","(5, 5)",1,10,8,0.2896072778827977,2.979842627599244,1.933,2.007,0.22
10,"(50, 50)","(5, 5)",1,10,9,0.30162523629489607,3.2440836483931945,1.795,1.992,0.172
10,"(50, 50)","(5, 5)",2,20,0,0.3376776937618148,2.991868147448015,2.504,2.686,0.145
10,"(50, 50)","(5, 5)",2,20,1,0.44940500945179584,3.450673440453686,2.791,3.203,0.135
10,"(50, 50)","(5, 5)",2,20,2,0.3367726843100189,2.9024626654064276,2.244,2.696,0.141
10,"(50, 50)","(5, 5)",2,20,3,0.27186483931947075,2.43288988657845,2.209,2.682,0.125
10,"(50, 50)","(5, 5)",2,20,4,0.35868950850661624,2.998575141776938,3.178,3.672,0.172
10,"(50, 50)","(5, 5)",2,20,5,0.3052155009451796,2.6914645557655956,3.36,3.618,0.17
10,"(50, 50)","(5, 5)",2,20,6,0.31422353497164457,2.8320529300567108,2.943,3.064,0.141
10,"(50, 50)","(5, 5)",2,20,7,0.37194187145557656,3.0817793005671077,3.441,3.76,0.141
10,"(50, 50)","(5, 5)",2,20,8,0.36925897920604916,3.2485444234404537,2.868,3.385,0.265
10,"(50, 50)","(5, 5)",2,20,9,0.27607325141776934,2.6313048204158793,3.536,3.562,0.141
10,"(50, 50)","(10, 10)",1,1,0,0.0,0.0,No Failure,No Repair,1.182
10,"(50, 50)","(10, 10)",1,1,1,0.0,0.0,No Failure,No Repair,1.31
10,"(50, 50)","(10, 10)",1,1,2,0.0,0.0,No Failure,No Repair,1.195
10,"(50, 50)","(10, 10)",1,1,3,0.0,0.0,No Failure,No Repair,1.217
10,"(50, 50)","(10, 10)",1,1,4,0.0,0.0,No Failure,No Repair,1.202
10,"(50, 50)","(10, 10)",1,1,5,0.0,0.0,No Failure,No Repair,1.236
10,"(50, 50)","(10, 10)",1,1,6,0.0,0.0,No Failure,No Repair,1.22
10,"(50, 50)","(10, 10)",1,1,7,0.0,0.0,No Failure,No Repair,1.455
10,"(50, 50)","(10, 10)",1,1,8,0.0,0.0,No Failure,No Repair,1.442
10,"(50, 50)","(10, 10)",1,1,9,0.0,0.0,No Failure,No Repair,1.442
10,"(50, 50)","(10, 10)",1,2.5,0,0.0,0.0,No Failure,No Repair,0.941
10,"(50, 50)","(10, 10)",1,2.5,1,0.0,0.0,No Failure,No Repair,0.797
10,"(50, 50)","(10, 10)",1,2.5,2,0.0,0.0,No Failure,No Repair,0.796
10,"(50, 50)","(10, 10)",1,2.5,3,0.0,0.0,No Failure,No Repair,0.796
10,"(50, 50)","(10, 10)",1,2.5,4,0.0,0.0,No Failure,No Repair,0.8
10,"(50, 50)","(10, 10)",1,2.5,5,0.0,0.0,No Failure,No Repair,1.014
10,"(50, 50)","(10, 10)",1,2.5,6,0.0,0.0,No Failure,No Repair,0.769
10,"(50, 50)","(10, 10)",1,2.5,7,0.0,0.0,No Failure,No Repair,1.018
10,"(50, 50)","(10, 10)",1,2.5,8,0.0,0.0,No Failure,No Repair,0.988
10,"(50, 50)","(10, 10)",1,2.5,9,0.0,0.0,No Failure,No Repair,0.802
10,"(50, 50)","(10, 10)",1,5,0,0.0,0.0,No Failure,No Repair,0.682
10,"(50, 50)","(10, 10)",1,5,1,0.0,0.0,No Failure,No Repair,0.551
10,"(50, 50)","(10, 10)",1,5,2,0.0,0.0,No Failure,No Repair,0.546
10,"(50, 50)","(10, 10)",1,5,3,0.0,0.0,No Failure,No Repair,0.548
10,"(50, 50)","(10, 10)",1,5,4,0.0,0.0,No Failure,No Repair,0.775
